FIPS_Code,State,County,Year,Unemployment_rate_2023,Poverty_Rate_Pct,Median_Income,Population,Education_Bachelor_Pct,Low_Access_Pct,Food_Insecurity_Rate,Child_Food_Insecurity_Rate,Food_Insecure_Persons,Snap_Threshold,Pct_FI_Below_Snap,Border_State,Is_Border_County
35021,NM,"Harding County, NM",2019,3.7,15.100000000000001,45217,624,30.314960629921263,100,0.159,0.293,70,1.65,0.867,Border State,Non-Border
35021,NM,"Harding County, NM",2020,3.7,15.100000000000001,45217,624,30.314960629921263,100,0.124,0.189,50,1.65,0.996,Border State,Non-Border
35021,NM,"Harding County, NM",2021,3.7,15.100000000000001,45217,624,30.314960629921263,100,0.129,0.208,70,1.65,0.889,Border State,Non-Border
35021,NM,"Harding County, NM",2022,3.7,15.100000000000001,45217,624,30.314960629921263,100,0.147,0.219,100,1.65,0.815,Border State,Non-Border
35021,NM,"Harding County, NM",2023,3.7,15.100000000000001,45217,624,30.314960629921263,100,0.167,0.217,130,2,0.784,Border State,Non-Border
35023,NM,"Hidalgo County, NM",2019,3.3000000000000003,24,43610,3965,17.769310703152062,34.43521118164063,0.167,0.258,720,1.65,0.732,Border State,Border County
35023,NM,"Hidalgo County, NM",2020,3.3000000000000003,24,43610,3965,17.769310703152062,34.43521118164063,0.139,0.223,590,1.65,0.815,Border State,Border County
35023,NM,"Hidalgo County, NM",2021,3.3000000000000003,24,43610,3965,17.769310703152062,34.43521118164063,0.135,0.209,570,1.65,0.779,Border State,Border County
35023,NM,"Hidalgo County, NM",2022,3.3000000000000003,24,43610,3965,17.769310703152062,34.43521118164063,0.164,0.252,680,1.65,0.743,Border State,Border County
35023,NM,"Hidalgo County, NM",2023,3.3000000000000003,24,43610,3965,17.769310703152062,34.43521118164063,0.165,0.233,670,2,0.872,Border State,Border County
35025,NM,"Lea County, NM",2019,3.5,17,59194,72101,15.277333211395124,20.69598007202148,0.109,0.169,7650,1.65,0.761,Border State,Non-Border
35025,NM,"Lea County, NM",2020,3.5,17,59194,72101,15.277333211395124,20.69598007202148,0.128,0.214,9020,1.65,0.718,Border State,Non-Border
35025,NM,"Lea County, NM",2021,3.5,17,59194,72101,15.277333211395124,20.69598007202148,0.124,0.177,9010,1.65,0.663,Border State,Non-Border
35025,NM,"Lea County, NM",2022,3.5,17,59194,72101,15.277333211395124,20.69598007202148,0.139,0.198,10170,1.65,0.659,Border State,Non-Border
35025,NM,"Lea County, NM",2023,3.5,17,59194,72101,15.277333211395124,20.69598007202148,0.157,0.2,11470,2,0.721,Border State,Non-Border
35027,NM,"Lincoln County, NM",2019,3.2,16.2,54344,20029,28.7753807106599,38.39446640014648,0.123,0.19,2390,1.65,0.672,Border State,Non-Border
35027,NM,"Lincoln County, NM",2020,3.2,16.2,54344,20029,28.7753807106599,38.39446640014648,0.136,0.227,2660,1.65,0.717,Border State,Non-Border
35027,NM,"Lincoln County, NM",2021,3.2,16.2,54344,20029,28.7753807106599,38.39446640014648,0.125,0.194,2500,1.65,0.809,Border State,Non-Border
35027,NM,"Lincoln County, NM",2022,3.2,16.2,54344,20029,28.7753807106599,38.39446640014648,0.147,0.261,2970,1.65,0.808,Border State,Non-Border
35027,NM,"Lincoln County, NM",2023,3.2,16.2,54344,20029,28.7753807106599,38.39446640014648,0.155,0.251,3140,2,0.877,Border State,Non-Border
35028,NM,"Los Alamos County, NM",2019,1.9000000000000001,3.8000000000000003,139217,19444,68.24698367636621,44.55097579956055,0.076,0.098,1410,1.65,0.257,Border State,Non-Border
35028,NM,"Los Alamos County, NM",2020,1.9000000000000001,3.8000000000000003,139217,19444,68.24698367636621,44.55097579956055,0.06,0.055,1130,1.65,0.281,Border State,Non-Border
35028,NM,"Los Alamos County, NM",2021,1.9000000000000001,3.8000000000000003,139217,19444,68.24698367636621,44.55097579956055,0.056,0.052,1080,1.65,0.349,Border State,Non-Border
35028,NM,"Los Alamos County, NM",2022,1.9000000000000001,3.8000000000000003,139217,19444,68.24698367636621,44.55097579956055,0.075,0.089,1440,1.65,0.297,Border State,Non-Border
35028,NM,"Los Alamos County, NM",2023,1.9000000000000001,3.8000000000000003,139217,19444,68.24698367636621,44.55097579956055,0.082,0.101,1590,2,0.339,Border State,Non-Border
35029,NM,"Luna County, NM",2019,10,26.400000000000002,38796,25316,14.726550565230676,37.41855239868164,0.214,0.327,5150,1.65,0.923,Border State,Border County
35029,NM,"Luna County, NM",2020,10,26.400000000000002,38796,25316,14.726550565230676,37.41855239868164,0.202,0.327,4860,1.65,0.968,Border State,Border County
35029,NM,"Luna County, NM",2021,10,26.400000000000002,38796,25316,14.726550565230676,37.41855239868164,0.206,0.298,5200,1.65,0.897,Border State,Border County
35029,NM,"Luna County, NM",2022,10,26.400000000000002,38796,25316,14.726550565230676,37.41855239868164,0.212,0.311,5370,1.65,0.916,Border State,Border County
35029,NM,"Luna County, NM",2023,10,26.400000000000002,38796,25316,14.726550565230676,37.41855239868164,0.228,0.318,5810,2,0.97,Border State,Border County
35031,NM,"McKinley County, NM",2019,5.2,34.300000000000004,43720,68797,12.461770311599663,54.69831085205078,0.226,0.324,16350,1.65,0.766,Border State,Non-Border
35031,NM,"McKinley County, NM",2020,5.2,34.300000000000004,43720,68797,12.461770311599663,54.69831085205078,0.226,0.299,16240,1.65,0.792,Border State,Non-Border
35031,NM,"McKinley County, NM",2021,5.2,34.300000000000004,43720,68797,12.461770311599663,54.69831085205078,0.209,0.27,15230,1.65,0.835,Border State,Non-Border
35031,NM,"McKinley County, NM",2022,5.2,34.300000000000004,43720,68797,12.461770311599663,54.69831085205078,0.209,0.306,15080,1.65,0.811,Border State,Non-Border
35031,NM,"McKinley County, NM",2023,5.2,34.300000000000004,43720,68797,12.461770311599663,54.69831085205078,0.229,0.338,16320,2,0.852,Border State,Non-Border
35033,NM,"Mora County, NM",2019,5,20.900000000000002,45155,4123,25.397310513447437,99.99931335449219,0.156,0.293,710,1.65,0.984,Border State,Non-Border
